uid,sid
1896,1323
1896,618
1896,6687
1896,3088
1896,5509
1896,1863
1896,6692
1896,1346
1896,2337
1896,179
1896,6711
1896,3105
1896,1364
1896,7594
1896,4116
1896,4984
1896,4598
1896,4118
1896,4119
1896,4120
1896,3918
1896,3440
1896,8501
1896,2616
1896,2175
1896,4122
1896,6747
1896,4129
1896,80
1896,620
1896,621
1896,623
1896,2363
1896,3118
1896,1062
1896,746
1896,2370
1896,946
1896,89
1896,8511
1896,3688
1896,5558
1896,8513
1896,3479
1896,10163
1896,5565
1896,3127
1896,2008
1896,3825
1896,7709
1896,6407
1896,14050
1896,5088
1896,3795
1896,8531
1896,3244
1896,3945
1896,4081
1896,303
1896,4198
1896,1128
1896,354
1896,3599
1896,7321
1896,423
1896,7871
1896,3185
1896,14051
1896,1516
1896,7047
1896,2671
1896,14052
1896,5645
1896,9165
600,1175
600,11963
600,6152
600,10066
600,8167
600,11691
600,5825
600,5826
600,4476
600,703
600,10507
600,5294
600,252
600,4905
600,4906
600,1227
600,10447
600,907
600,908
600,14053
600,8973
600,2744
600,14054
600,6219
600,3345
600,2278
600,1926
600,7392
600,7393
600,10510
600,1763
600,13389
600,1264
600,3369
600,6168
600,1299
600,5924
600,14055
600,13949
600,12707
600,1326
600,1906
600,4969
600,4828
600,13696
600,2614
600,7963
600,4600
600,14056
600,4601
600,14057
600,12360
600,14058
600,4602
600,13700
600,14059
600,7290
600,8632
600,72
600,74
600,76
600,10769
600,14060
600,6174
600,10771
600,13318
600,744
600,4607
600,4608
600,4609
600,3457
600,4610
600,4611
600,14061
600,945
600,14062
600,4619
600,4620
600,8272
600,6787
600,4141
600,4142
600,3727
600,3703
600,14063
600,1405
600,8652
600,8654
600,14064
600,284
600,2930
600,1431
600,2816
600,7659
600,3541
600,1437
600,5113
600,3546
600,8461
600,3548
600,3552
600,299
600,2433
600,5831
600,10816
600,4422
600,2441
600,4423
600,4080
600,4680
600,128
600,1944
600,4876
600,241
600,5816
600,9978
600,1191
600,1192
600,5181
600,11477
600,4849
600,594
600,14065
600,14066
600,10463
600,2514
600,2515
600,3809
600,151
600,7049
600,8755
600,1732
754,8689
754,14067
754,13285
754,358
754,14068
754,1239
754,14069
754,7730
754,4887
754,20
754,14070
754,4756
754,12119
754,14071
754,7834
754,34
754,13493
754,14072
754,8422
754,6165
754,11159
754,3001
754,14073
754,1147
754,5233
754,4481
754,1184
754,11920
754,13144
754,14074
754,8282
754,5070
754,8300
754,7203
754,5235
754,1437
754,14075
754,7306
754,8438
754,1874
754,14076
754,10581
754,2515
754,10407
754,434
754,14077
754,14078
754,6091
754,11418
754,3955
754,11443
2223,358
2223,2881
2223,4497
2223,2154
2223,57
2223,2330
2223,6127
2223,8514
2223,9472
2223,156
2223,434
2223,8833
2223,12882
2223,5767
2223,5774
2223,4100
2223,10898
2223,14079
2223,10879
2223,14080
2223,14081
2223,14082
1726,14083
1726,7816
1726,12057
1726,5845
1726,2155
1726,534
1726,12353
1726,381
1726,538
1726,1275
1726,263
1726,5783
1726,12181
1726,3399
1726,13545
1726,6670
1726,14084
1726,2899
1726,3981
1726,2171
1726,13578
1726,2174
1726,6721
1726,4600
1726,3234
1726,1590
1726,396
1726,397
1726,2687
1726,2798
1726,5427
1726,9334
1726,3780
1726,2363
1726,9336
1726,275
1726,748
1726,9470
1726,945
1726,14085
1726,4140
1726,2383
1726,756
1726,4330
1726,8822
1726,8701
1726,9264
1726,3497
1726,14086
1726,4146
1726,10539
1726,4151
1726,9829
1726,780
1726,10549
1726,6427
1726,8128
1726,8320
1726,414
1726,11289
1726,5977
1726,3546
1726,13008
1726,4465
1726,6133
1726,4759
1726,3677
1726,3153
1726,10440
1726,7714
1726,9719
1726,14087
1726,4847
1726,4876
1726,5160
1726,8577
1726,241
1726,4468
1726,7716
1726,8662
1726,14088
1726,8100
1726,1784
1726,9168
2069,14089
2069,12315
2069,10729
2069,14090
2069,13512
2069,469
2069,4034
2069,383
2069,8488
2069,9395
2069,10760
2069,13339
2069,12407
2069,9896
2069,69
2069,3432
2069,1888
2069,5526
2069,3916
2069,4118
2069,3110
2069,3437
2069,2113
2069,2615
2069,14091
2069,4121
2069,8503
2069,4677
2069,5535
2069,400
2069,938
2069,3923
2069,949
2069,99
2069,3508
2069,1773
2069,504
2069,5569
2069,14092
2069,8919
2069,5586
2069,6866
2069,3137
2069,5587
2069,4838
2069,14093
2069,5094
2069,12451
2069,13002
2069,788
2069,7782
2069,6892
2069,2993
2069,8927
2069,5137
2069,3580
2069,10428
2069,819
2069,4353
2069,3599
2069,14094
2069,12598
2069,14095
2069,14096
2069,10476
2069,12262
2069,2674
2069,1785
2069,11136
2069,1667
2069,434
2069,11375
2069,14097
778,1138
778,14098
778,9011
778,1933
778,576
778,178
778,10421
778,6747
778,7177
778,4127
778,4128
778,4129
778,4131
778,5536
778,936
778,5537
778,6751
778,6753
778,9052
778,4135
778,4136
778,4137
778,1593
778,7617
778,873
778,10059
778,4459
778,293
778,1079
778,6989
778,424
778,146
778,147
953,5823
953,4106
953,5825
953,1884
953,613
953,614
953,14099
953,542
953,2593
953,2318
953,388
953,9018
953,2022
953,3438
953,1965
953,739
953,395
953,1590
953,1374
953,13703
953,14100
953,275
953,1967
953,873
953,14101
953,758
953,13193
953,8432
953,4622
953,2178
953,6811
953,11461
953,6180
953,2180
953,11049
953,3008
953,3009
953,2439
953,4011
953,310
953,1133
953,2542
1634,7799
1634,3254
1634,3319
1634,2234
1634,13285
1634,14102
1634,4886
1634,4889
1634,1671
1634,1011
1634,537
1634,3756
1634,13935
1634,538
1634,2108
1634,178
1634,68
1634,3430
1634,1149
1634,6732
1634,946
1634,4833
1634,9788
1634,4163
1634,107
1634,13649
1634,2433
1634,7604
1634,556
1634,2480
1634,13508
1634,13567
1634,14103
812,854
812,10947
812,2729
812,2248
812,2249
812,2250
812,2730
812,2889
812,6598
812,6200
812,2681
812,6655
812,391
812,8081
812,9900
812,3447
812,1891
812,6762
812,5786
812,5562
812,2693
812,6913
812,14104
812,11611
812,561
812,7623
812,13037
812,1528
1175,14105
1175,1919
1175,13933
1175,9342
1175,7865
1175,447
1175,14106
1175,579
1175,67
1175,85
1175,5012
1175,402
1175,2067
1175,107
1175,881
1175,1774
1175,14107
1175,2087
1175,1667
1175,11108
1175,2561
2333,1239
2333,687
2333,5656
2333,5249
2333,10749
2333,381
2333,3895
2333,56
2333,4312
2333,3108
2333,6360
2333,6745
2333,582
2333,938
2333,3687
2333,1116
2333,3127
2333,10254
2333,3825
2333,3129
2333,2067
2333,4191
2333,6926
2333,6929
2333,1943
2333,1079
2333,3196
2333,10307
2333,1537
2333,434
1324,2212
1324,2
1324,14108
1324,8178
1324,1638
1324,14109
1324,2335
1324,4675
1324,7866
1324,10233
1324,14110
1324,7649
1324,2174
1324,6722
1324,11986
1324,11987
1324,7867
1324,8055
1324,6731
1324,6383
1324,1424
1324,239
1324,3730
1324,357
1324,1088
1324,7051
1759,4800
1759,2145
1759,5823
1759,13412
1759,6560
1759,8175
1759,13215
1759,3754
1759,1638
1759,2288
1759,7775
1759,2306
1759,14111
1759,11163
1759,11978
1759,730
1759,9240
1759,7702
1759,1797
1759,178
1759,14112
1759,8079
1759,9349
1759,8253
1759,9409
1759,9044
1759,740
1759,12504
1759,741
1759,3450
1759,1744
1759,1374
1759,3780
1759,3116
1759,8473
1759,8276
1759,757
1759,759
1759,2178
1759,2179
1759,1067
1759,6811
1759,6180
1759,2180
1759,5327
1759,2967
1759,11870
1759,5591
1759,13429
1759,6879
1759,13001
1759,1605
1759,14113
1759,2439
1759,6913
1759,128
1759,2454
1759,3162
1759,9273
1759,5613
1759,1662
1759,556
1759,2469
1759,10345
1759,5993
1759,14114
1759,7000
1759,6012
1759,14115
1759,14116
1759,7237
1759,5630
1759,7899
1759,4251
1759,14117
1759,12485
1759,833
1759,5446
1759,8099
1759,14118
1759,2856
1759,12381
1759,7721
1759,11849
1759,561
1759,8101
1759,10625
1759,7095
1759,1849
1759,14119
1759,1545
1881,1857
1881,14120
1881,3329
1881,381
1881,4991
1881,1677
1881,13141
1881,2373
1881,943
1881,4147
1881,10602
1881,8786
1881,2444
1881,3019
1881,10455
1881,5985
1881,5395
1881,3561
1881,1446
1881,3563
1881,8330
1881,5262
1881,14121
1881,5398
1881,4194
1881,5400
1881,13157
1881,4195
1881,5402
1881,10827
1881,14122
1881,9846
1881,5404
1881,7371
1881,9508
1881,12341
1881,9848
1881,965
1881,14123
1881,14124
1881,651
234,14125
234,249
234,1137
234,10960
234,10189
234,3837
234,2734
234,13214
234,227
234,3336
234,7144
234,8103
234,3338
234,7433
234,2744
234,1637
234,1924
234,1925
234,2039
234,469
234,2040
234,2748
234,2278
234,7392
234,1927
234,4036
234,1928
234,3057
234,166
234,2887
234,167
234,168
234,3058
234,3721
234,2281
234,2579
234,8191
234,4670
234,2892
234,11112
234,8996
234,8863
234,2761
234,8205
234,13220
234,1959
234,2320
234,6338
234,1906
234,1331
234,6685
234,6686
234,618
234,5508
234,7500
234,11349
234,3091
234,3902
234,5510
234,5513
234,1864
234,14126
234,2601
234,3417
234,7505
234,3854
234,179
234,2003
234,6699
234,181
234,392
234,13698
234,5520
234,9284
234,9029
234,14127
234,5392
234,1645
234,2611
234,6705
234,8571
234,4314
234,1589
234,7738
234,395
234,396
234,4124
234,4126
234,5532
234,7177
234,5533
234,494
234,4128
234,4326
234,4130
234,4132
234,3115
234,5535
234,4327
234,5282
234,1592
234,6751
234,5538
234,9052
234,4135
234,5542
234,3117
234,4831
234,3118
234,1651
234,13228
234,8269
234,6786
234,8275
234,14128
234,5554
234,2389
234,5949
234,1390
234,2006
234,1908
234,1122
234,1395
234,2178
234,775
234,2966
234,408
234,10265
234,10270
234,3142
234,2011
234,3146
234,1941
234,2128
234,958
234,3008
234,6905
234,7219
234,6921
234,8140
234,14129
234,8826
234,1944
234,3578
234,807
234,3730
234,5613
234,2133
234,9298
234,2943
234,4202
234,6002
234,12224
234,10292
234,140
234,1083
234,8936
234,4470
234,3180
234,14130
234,7533
234,10399
234,3733
234,2509
234,211
234,3188
234,7022
234,8664
234,3192
234,1506
234,10348
234,6192
234,8671
234,14131
234,2865
234,4218
234,4219
234,10104
234,7415
234,12637
234,11084
234,9934
234,12750
234,6090
234,12753
234,1546
234,7138
75,218
75,7815
75,10027
75,9950
75,33
75,2153
75,14132
75,2282
75,3284
75,2299
75,14133
75,52
75,9310
75,5709
75,8262
75,3270
75,10718
75,11432
75,12993
75,4837
75,109
75,14134
75,3141
75,3531
75,3876
75,2652
75,14135
75,13282
75,142
75,7716
75,4652
75,14136
75,3805
75,1628
75,434
75,3827
2319,6515
2319,3046
2319,3739
2319,14137
2319,4753
2319,7799
2319,8184
2319,2744
2319,1924
2319,11156
2319,2278
2319,3721
2319,2578
2319,2155
2319,540
2319,2757
2319,7702
2319,178
2319,1987
2319,2785
2319,3988
2319,3774
2319,13358
2319,8815
2319,3270
2319,2803
2319,761
2319,408
2319,4502
2319,631
2319,632
2319,633
2319,10273
2319,14138
2319,194
2319,13990
2319,1484
2319,146
2319,7019
2319,427
2319,11944
2319,357
2319,3613
2319,2512
2319,561
2319,2545
2319,158
2319,1553
2319,5887
2319,4076
1862,10363
1862,4941
1862,2353
1862,2915
1862,2402
1862,7944
1862,10547
1862,10806
1862,9099
1862,556
1862,8549
1862,10720
1862,14139
1862,11571
1862,9665
1862,14140
1862,14141
1862,9668
1862,13888
1862,14077
1862,9491
1240,5694
1240,2212
1240,3834
1240,4031
1240,9673
1240,11
1240,10335
1240,7815
1240,6300
1240,14142
1240,4386
1240,3754
1240,2750
1240,1144
1240,4445
1240,12549
1240,9388
1240,4939
1240,13852
1240,382
1240,9767
1240,10219
1240,1822
1240,7587
1240,9359
1240,12435
1240,4306
1240,4390
1240,7501
1240,2170
1240,2785
1240,4315
1240,2709
1240,6716
1240,4322
1240,3918
1240,14143
1240,5378
1240,14144
1240,394
1240,7738
1240,6732
1240,2686
1240,6746
1240,742
1240,10242
1240,14145
1240,5677
1240,5678
1240,2982
1240,4830
1240,582
1240,400
1240,938
1240,6754
1240,3781
1240,14146
1240,621
1240,2363
1240,2367
1240,746
1240,1383
1240,11934
1240,7193
1240,4291
1240,6791
1240,1598
1240,549
1240,7198
1240,7554
1240,10256
1240,4782
1240,13231
1240,14147
1240,5957
1240,13152
1240,13646
1240,1421
1240,12516
1240,6861
1240,8574
1240,6068
1240,5579
1240,1604
1240,115
1240,14148
1240,11130
1240,14149
1240,117
1240,1941
1240,1075
1240,8530
1240,12453
1240,4462
1240,12297
1240,2648
1240,5602
1240,3245
1240,3294
1240,11297
1240,8061
1240,14150
1240,240
1240,811
1240,5145
1240,4344
1240,9121
1240,5343
1240,14151
1240,12031
1240,4349
1240,6985
1240,1624
1240,5348
1240,10095
1240,312
1240,3177
1240,14000
1240,4472
1240,3884
1240,2508
1240,3196
1240,3618
1240,6469
1240,10492
1240,151
1240,9331
1240,7693
1240,3660
1240,3204
1240,10977
1240,10594
558,6236
558,3830
558,9945
558,218
558,14152
558,4
558,11151
558,2148
558,322
558,2247
558,1698
558,1788
558,1038
558,24
558,324
558,227
558,1736
558,1255
558,28
558,11156
558,5474
558,9532
558,470
558,3057
558,166
558,3347
558,9383
558,2155
558,3348
558,2290
558,6200
558,2161
558,8988
558,14153
558,7787
558,11115
558,11806
558,3084
558,2768
558,8208
558,262
558,7865
558,52
558,1959
558,388
558,2898
558,3765
558,1333
558,1340
558,1343
558,1865
558,13871
558,11257
558,336
558,2338
558,3854
558,178
558,2785
558,3855
558,14154
558,14155
558,8815
558,7350
558,9406
558,12310
558,3447
558,5004
558,621
558,2984
558,1597
558,401
558,3455
558,7193
558,7991
558,7194
558,760
558,280
558,342
558,1394
558,345
558,7921
558,13645
558,9327
558,3790
558,111
558,2126
558,410
558,3137
558,6870
558,2819
558,2437
558,3944
558,7997
558,2829
558,1454
558,2830
558,12282
558,3164
558,3730
558,555
558,6228
558,8344
558,3608
558,7321
558,11066
558,5629
558,5630
558,8553
558,13882
558,11068
558,3189
558,357
558,3613
558,14156
558,2512
558,1506
558,2670
558,9761
558,5636
558,1876
558,1088
558,14157
558,1515
558,2518
558,2519
558,1518
558,3808
558,2202
558,7245
558,434
558,2545
558,2549
558,8072
558,8833
558,1851
558,1009
558,6214
558,13210
558,4257
2321,7904
2321,249
2321,442
2321,14158
2321,6120
2321,1881
2321,7613
2321,5468
2321,12153
2321,14159
2321,4497
2321,227
2321,4034
2321,2043
2321,7455
2321,2153
2321,534
2321,381
2321,3283
2321,1640
2321,4670
2321,725
2321,1275
2321,13408
2321,1584
2321,2593
2321,1959
2321,5310
2321,5498
2321,4307
2321,7438
2321,1328
2321,67
2321,4312
2321,14160
2321,11031
2321,70
2321,1965
2321,2908
2321,7704
2321,6741
2321,934
2321,14161
2321,9688
2321,1061
2321,1591
2321,3450
2321,582
2321,400
2321,938
2321,8472
2321,14162
2321,1377
2321,2367
2321,3118
2321,941
2321,1062
2321,4482
2321,746
2321,85
2321,91
2321,2712
2321,5949
2321,279
2321,758
2321,2006
2321,1908
2321,14163
2321,2065
2321,2179
2321,13795
2321,5054
2321,1770
2321,99
2321,10791
2321,12198
2321,550
2321,3005
2321,12054
2321,1773
2321,1124
2321,6206
2321,7945
2321,6409
2321,109
2321,14164
2321,3656
2321,12994
2321,287
2321,8097
2321,3531
2321,119
2321,296
2321,4182
2321,4184
2321,4464
2321,8766
2321,3152
2321,10344
2321,6902
2321,10279
2321,3942
2321,13651
2321,636
2321,12013
2321,14165
2321,3944
2321,3945
2321,14166
2321,11859
2321,2133
2321,3586
2321,3709
2321,14167
2321,558
2321,5166
2321,5170
2321,3599
2321,5443
2321,4468
2321,3718
2321,2968
2321,7238
2321,3614
2321,7045
2321,10843
2321,3810
2321,14168
2321,14169
2321,13172
2321,7693
2321,9925
2321,8950
2321,9930
2321,8679
1237,4441
1237,7905
1237,13903
1237,377
1237,14105
1237,10987
1237,10185
1237,1881
1237,2723
1237,4802
1237,14170
1237,220
1237,2242
1237,5295
1237,2728
1237,5905
1237,12140
1237,2245
1237,1856
1237,7633
1237,1233
1237,12852
1237,18
1237,1238
1237,14171
1237,19
1237,1787
1237,14172
1237,13487
1237,6302
1237,13807
1237,3341
1237,32
1237,166
1237,6198
1237,1884
1237,613
1237,537
1237,381
1237,3371
1237,538
1237,382
1237,383
1237,38
1237,723
1237,2891
1237,14173
1237,4826
1237,1281
1237,5487
1237,5488
1237,7787
1237,14174
1237,3849
1237,7865
1237,3979
1237,8879
1237,14175
1237,11165
1237,1338
1237,2112
1237,7866
1237,579
1237,1048
1237,2788
1237,14155
1237,581
1237,2709
1237,14176
1237,3667
1237,9335
1237,3823
1237,11117
1237,1374
1237,80
1237,582
1237,10248
1237,1377
1237,13633
1237,3270
1237,84
1237,90
1237,1116
1237,1680
1237,692
1237,8282
1237,14177
1237,7654
1237,12448
1237,102
1237,6243
1237,5259
1237,12992
1237,6412
1237,3707
1237,12003
1237,9505
1237,4002
1237,14178
1237,10799
1237,3242
1237,6891
1237,9244
1237,5603
1237,1163
1237,1446
1237,1460
1237,803
1237,240
1237,555
1237,588
1237,8086
1237,2943
1237,5997
1237,13281
1237,13371
1237,2482
1237,9317
1237,312
1237,4012
1237,6136
1237,3177
1237,2489
1237,4877
1237,2490
1237,203
1237,356
1237,8440
1237,4652
1237,14179
1237,3611
1237,11322
1237,147
1237,10303
1237,2515
1237,11860
1237,2857
1237,5879
1237,13037
1237,9516
1237,466
1237,1092
1237,6150
1237,11337
1237,434
1237,1030
1237,3636
1237,3637
1237,2562
1237,11904
1237,2872
1986,14180
1986,11916
1986,11218
1986,218
1986,4
1986,9370
1986,358
1986,1882
1986,12838
1986,1239
1986,11399
1986,14181
1986,4497
1986,9249
1986,13773
1986,10948
1986,4883
1986,3048
1986,13488
1986,4890
1986,7424
1986,1925
1986,2039
1986,2575
1986,326
1986,5413
1986,5476
1986,916
1986,3721
1986,3348
1986,917
1986,8422
1986,12477
1986,10744
1986,614
1986,381
1986,1181
1986,862
1986,7863
1986,1584
1986,1308
1986,262
1986,11807
1986,1934
1986,2601
1986,1674
1986,7509
1986,10159
1986,6724
1986,2355
1986,8630
1986,11531
1986,2688
1986,7179
1986,8472
1986,621
1986,2363
1986,5942
1986,2914
1986,340
1986,14182
1986,2984
1986,6380
1986,4618
1986,1895
1986,1680
1986,692
1986,5949
1986,95
1986,342
1986,9904
1986,2178
1986,3127
1986,6180
1986,767
1986,4146
1986,551
1986,9789
1986,9267
1986,9698
1986,4758
1986,111
1986,10264
1986,5574
1986,14093
1986,7710
1986,14183
1986,8702
1986,2928
1986,5384
1986,880
1986,2692
1986,5337
1986,4563
1986,13825
1986,2024
1986,14184
1986,1164
1986,3164
1986,7523
1986,7445
1986,7446
1986,6984
1986,11312
1986,3177
1986,3603
1986,8439
1986,1945
1986,7000
1986,13284
1986,1497
1986,3614
1986,8709
1986,14185
1986,11613
1986,14186
1986,9662
1986,14187
1986,2017
1986,2545
1986,2546
1986,2549
1986,14188
1986,4440
1986,12748
1986,3662
1986,13849
1986,3640
1986,14189
1986,14190
1986,11904
1986,10354
1986,11418
1986,9171
1986,10005
1986,12314
390,2245
390,10646
390,4920
390,5657
390,5658
390,1145
390,4303
390,5659
390,5011
390,2378
390,2381
390,14191
390,4834
390,4145
390,4148
390,14192
390,1898
390,3593
390,11477
390,8088
390,2138
390,2533
390,1785
390,668
103,5460
103,1200
103,567
103,9306
103,3047
103,687
103,8618
103,2157
103,1286
103,1287
103,1288
103,1289
103,1290
103,1291
103,1292
103,1293
103,8624
103,1294
103,2300
103,3076
103,10214
103,1295
103,10215
103,9538
103,10216
103,10217
103,14193
103,1296
103,5487
103,52
103,4529
103,1337
103,11988
103,4326
103,4840
103,555
103,556
103,1618
103,11476
103,357
103,7026
103,10301
103,1875
103,10305
103,6148
103,2200
103,3808
103,3683
103,2954
103,3228
103,14194
103,1558
131,8149
131,3830
131,3736
131,3
131,12267
131,12754
131,2214
131,4
131,2217
131,1218
131,10185
131,10186
131,11221
131,2878
131,1227
131,10447
131,8110
131,1239
131,19
131,9220
131,8175
131,5298
131,8045
131,12648
131,28
131,5914
131,14195
131,1926
131,9251
131,916
131,166
131,34
131,3348
131,3352
131,13258
131,2045
131,613
131,573
131,3364
131,614
131,5661
131,9221
131,3696
131,721
131,38
131,10071
131,2696
131,13861
131,541
131,2160
131,1280
131,486
131,10147
131,10148
131,10150
131,3231
131,3849
131,5702
131,2316
131,2772
131,2322
131,57
131,2329
131,1326
131,1906
131,3686
131,4870
131,10766
131,8229
131,8230
131,3906
131,178
131,1352
131,2787
131,12757
131,66
131,9288
131,67
131,1742
131,77
131,10245
131,10246
131,10248
131,12862
131,1377
131,3119
131,275
131,12410
131,746
131,401
131,6128
131,11535
131,5254
131,6383
131,6786
131,2623
131,279
131,1908
131,760
131,2803
131,280
131,8282
131,2007
131,5562
131,3703
131,14196
131,10163
131,282
131,10485
131,6812
131,4727
131,3999
131,13639
131,1772
131,3129
131,10964
131,772
131,7399
131,9562
131,14197
131,12432
131,109
131,5964
131,2068
131,2069
131,2967
131,1422
131,9701
131,6853
131,9505
131,4545
131,4548
131,4551
131,13976
131,6072
131,2692
131,958
131,11052
131,7997
131,2833
131,2459
131,5686
131,2463
131,1615
131,240
131,136
131,12608
131,6949
131,14198
131,555
131,12812
131,9316
131,9720
131,13599
131,4876
131,6451
131,5997
131,13602
131,3177
131,2490
131,9216
131,13167
131,1625
131,3183
131,7015
131,7975
131,14199
131,1132
131,4227
131,151
131,14095
131,1091
131,7059
131,1688
131,5882
131,7082
131,14200
131,11755
131,14201
131,4865
131,5650
470,9607
470,11122
470,9863
470,8839
470,14202
470,14203
470,11151
470,14204
470,9871
470,41
470,11406
470,9827
470,12495
470,3072
470,12702
470,14205
470,3075
470,12290
470,1739
470,11633
470,14206
470,11639
470,9022
470,8883
470,4399
470,4402
470,3096
470,1048
470,8895
470,12718
470,4132
470,8905
470,14207
470,14208
470,12631
470,12632
470,14209
470,14210
470,8908
470,5433
470,8912
470,7686
470,5747
470,2186
470,8914
470,631
470,632
470,633
470,9913
470,7404
470,1023
470,13012
470,4427
470,2996
470,2997
470,9572
470,5137
470,14211
470,11859
470,4428
470,13110
470,5634
470,7382
470,9576
470,12229
470,8942
470,11076
470,7076
470,13124
470,7112
470,11086
470,7113
470,1546
470,2554
1845,2150
1845,7816
1845,607
1845,13387
1845,3748
1845,1250
1845,5476
1845,11425
1845,944
1845,946
1845,1908
1845,11463
1845,1433
1845,1605
1845,788
1845,791
1845,14212
1845,13421
1845,7374
1845,2934
1845,2480
1845,980
1845,562
1845,566
1845,9663
1845,11418
1845,1756
160,8485
160,14213
160,3338
160,14214
160,1925
160,2039
160,469
160,2040
160,2750
160,166
160,14132
160,3284
160,14215
160,13499
160,3079
160,734
160,1987
160,184
160,14216
160,1646
160,7987
160,6723
160,9961
160,748
160,9419
160,6063
160,13713
160,2412
160,3136
160,883
160,3162
160,8015
160,2657
160,136
160,3659
160,14217
160,14218
160,7021
160,1518
160,1028
160,7859
160,14020
160,14219
160,3221
2428,2720
2428,2249
2428,2250
2428,2730
2428,1244
2428,10508
2428,1925
2428,2039
2428,469
2428,582
2428,400
2428,620
2428,938
2428,621
2428,622
2428,623
2428,2366
2428,2984
2428,3455
2428,1944
2428,9857
854,567
854,1231
854,912
854,2154
854,1671
854,36
854,6318
854,14220
854,6262
854,8426
854,5380
854,6383
854,4333
854,106
854,6409
854,1657
854,2417
854,14221
854,7353
854,12366
854,881
854,2077
854,3174
854,14222
854,7000
854,148
854,14223
854,663
854,13422
854,2860
854,14224
854,11334
854,8770
854,10592
854,2556
489,249
489,2891
489,5323
489,740
489,1369
489,1116
489,2803
489,6806
489,881
489,5111
489,5395
489,3561
489,7761
489,4192
489,7266
489,3567
489,7765
489,5401
489,5403
489,4196
489,3569
397,10743
397,3897
397,5493
397,4125
397,6750
397,4723
397,4140
397,497
397,6797
397,5062
397,9351
397,11867
397,13231
397,8782
397,9117
397,6450
397,13830
397,1081
397,7676
397,12531
397,9332
1205,2234
1205,1883
1205,1583
1205,11012
1205,4991
1205,1677
1205,7885
1205,1842
1205,6869
1205,5592
1205,120
1205,6249
1205,9508
1205,9848
1205,14225
1205,4012
1205,3610
1205,14226
1205,1084
1205,14227
1205,6018
1205,2016
1205,14228
1724,7140
1724,2148
1724,3757
1724,381
1724,12787
1724,383
1724,540
1724,2299
1724,3088
1724,5514
1724,5516
1724,11026
1724,5281
1724,7593
1724,8104
1724,1646
1724,739
1724,740
1724,396
1724,7177
1724,6748
1724,4131
1724,4327
1724,936
1724,5538
1724,5541
1724,4042
1724,4043
1724,5543
1724,8473
1724,6770
1724,401
1724,3455
1724,3865
1724,757
1724,3928
1724,342
1724,2965
1724,4145
1724,5260
1724,4163
1724,193
1724,12996
1724,414
1724,2127
1724,5111
1724,4183
1724,4281
1724,2434
1724,1077
1724,9446
1724,7230
1724,6000
1724,3614
1900,11148
1900,5460
1900,4898
1900,249
1900,6534
1900,9305
1900,319
1900,3308
1900,1919
1900,320
1900,1218
1900,1137
1900,7388
1900,224
1900,18
1900,6565
1900,2735
1900,1038
1900,24
1900,3330
1900,4521
1900,13322
1900,8175
1900,2738
1900,3049
1900,3050
1900,14229
1900,2270
1900,3335
1900,687
1900,1255
1900,256
1900,8621
1900,11098
1900,470
1900,1260
1900,1790
1900,3347
1900,9383
1900,1791
1900,10418
1900,1264
1900,3001
1900,2584
1900,2589
1900,258
1900,3758
1900,2756
1900,2161
1900,1276
1900,2162
1900,5483
1900,6613
1900,41
1900,12939
1900,8867
1900,8875
1900,1740
1900,9951
1900,7940
1900,1308
1900,262
1900,11454
1900,7865
1900,1310
1900,2331
1900,3414
1900,1864
1900,6692
1900,2338
1900,3854
1900,7866
1900,178
1900,179
1900,3233
1900,1987
1900,1048
1900,2789
1900,2057
1900,3994
1900,5784
1900,3455
1900,2370
1900,13144
1900,12969
1900,497
1900,1384
1900,342
1900,5255
1900,3478
1900,1395
1900,2007
1900,14230
1900,13971
1900,14231
1900,105
1900,3790
1900,8300
1900,2967
1900,3689
1900,3519
1900,114
1900,5586
1900,286
1900,116
1900,14232
1900,2642
1900,1940
1900,12201
1900,14233
1900,6920
1900,2828
1900,967
1900,3575
1900,5610
1900,2833
1900,3576
1900,6942
1900,5264
1900,5265
1900,11552
1900,11553
1900,136
1900,555
1900,13828
1900,12323
1900,4199
1900,4200
1900,4201
1900,6008
1900,203
1900,13373
1900,142
1900,8361
1900,1485
1900,14234
1900,14000
1900,5629
1900,1750
1900,7947
1900,3612
1900,357
1900,7028
1900,1026
1900,10580
1900,1664
1900,1506
1900,1627
1900,8667
1900,2856
1900,1088
1900,983
1900,4024
1900,3618
1900,4060
1900,9457
1900,836
1900,3621
1900,2953
1900,8070
1900,12823
1900,995
1900,14235
1900,2865
1900,434
1900,2866
1900,2545
1900,2546
1900,1030
1900,12667
1900,160
1900,4657
1900,11442
1900,12048
1900,9463
1900,13890
2439,440
2439,8042
2439,11692
2439,3339
2439,2744
2439,28
2439,8719
2439,8048
2439,14073
2439,2301
2439,7787
2439,14236
2439,2307
2439,8114
2439,11252
2439,2765
2439,14237
2439,8208
2439,3761
2439,3386
2439,3415
2439,1046
2439,7866
2439,7440
2439,3099
2439,9312
2439,10700
2439,11265
2439,3988
2439,2175
2439,1993
2439,14238
2439,12993
2439,2011
2439,3532
2439,696
2439,2459
2439,8827
2439,311
2439,356
2439,10462
2439,14239
2439,2849
2439,6465
2439,4504
2439,8132
2439,14240
2439,2868
2439,11375
2439,4076
1797,12754
1797,2721
1797,220
1797,6302
1797,611
1797,1143
1797,4933
1797,1671
1797,573
1797,173
1797,574
1797,8791
